word,hu19_sense,num_hu19_senses,pos,init_freq,decline_metric
contrary,contrary_1_noun_1,4,noun,6.443100165705647e-05,0.028620513518849887
convey,convey_1_verb_2,2,verb,7.25983117262608e-06,0.05862929689026282
corporation,corporation_1_noun_2,2,noun,2.7224366897347803e-06,0.1534542424967682
correspondence,correspondence_1_noun_1,2,noun,1.81495779315652e-06,0.2034288106462629
correspondent,correspondent_1_noun_1,3,noun,1.36121834486739e-05,0.08611202326460048
corrupt,corrupt_1_adjective_3,6,adjective,3.5391676966552145e-05,0.10692521937337746
corruption,corruption_1_noun_2,3,noun,2.7224366897347803e-06,0.09695368591907853
corruption,corruption_1_noun_3,3,noun,1.6334620138408683e-05,0.0726047740288748
counsel,counsel_1_noun_1,3,noun,3.2669240276817365e-05,0.043314030946850955
court,court_1_noun_4,6,noun,1.270470455209564e-05,0.09952388546968037
creature,creature_1_noun_2,3,noun,2.540940910419128e-05,0.08423777753703707
credit,credit_1_noun_5,8,noun,2.72243668973478e-05,0.051882937207544784
crimson,crimson_1_verb_1,3,verb,4.537394482891301e-06,0.09858882584880756
crown,crown_1_noun_4,11,noun,1.088974675893912e-05,0.07755311664268404
crown,crown_1_verb_3,11,verb,1.5427141241830423e-05,0.06947696864475732
crown,crown_1_verb_6,11,verb,2.7224366897347803e-06,0.11649292747043001
cry,cry_1_noun_4,7,noun,4.7188902622069525e-05,0.06185887564099754
cry,cry_1_verb_3,7,verb,4.900386041522605e-05,0.09275553188302853
cunning,cunning_1_noun_1,3,noun,7.25983117262608e-06,0.06205794115437609
currency,currency_1_noun_1,2,noun,4.537394482891301e-06,0.19228095230996953
current,current_1_noun_3,4,noun,1.179722565551738e-05,0.05377179180542126
curse,curse_1_verb_1,4,verb,8.258057958862167e-05,0.12814470286243196
dare,dare_1_verb_3,4,verb,9.256284745098252e-05,0.073757036140123
dash,dash_1_noun_4,8,noun,2.540940910419128e-05,0.1530676668677613
dash,dash_1_verb_2,8,verb,2.72243668973478e-05,0.05518695680634637
dear,dear_1_adjective_1,5,adjective,0.0003629915586313,0.06754200768853767
dear,dear_1_adverb_1,5,adverb,2.7224366897347803e-06,0.10036526803261599
dear,dear_1_noun_1,5,noun,0.0002795035001461,0.07267729820805725
declare,declare_1_verb_2,4,verb,7.078335393310429e-05,0.12153591116396852
declare,declare_1_verb_4,4,verb,1.7242099034986943e-05,0.12963629913947783
deed,deed_1_noun_1,3,noun,0.0001315844400038,0.07133869893111254
deep,deep_1_noun_1,7,noun,3.1761761380239105e-05,0.08624067302974632
degree,degree_1_noun_1,5,noun,0.0001733284692464,0.05505439891074427
degree,degree_1_noun_5,5,noun,1.36121834486739e-05,0.05066320711777524
delegate,delegate_1_noun_1,2,noun,4.537394482891301e-06,0.21402842495279495
delegate,delegate_1_verb_1,2,verb,2.359445131103476e-05,0.13339944664339365
delegation,delegation_1_noun_2,2,noun,4.537394482891301e-06,0.18645574121284814
deliberate,deliberate_1_verb_1,3,verb,8.167310069204341e-06,0.12929397887783242
depend,depend_1_verb_3,3,verb,1.088974675893912e-05,0.07551714997780999
descent,descent_1_noun_3,3,noun,9.98226786236086e-06,0.06926399599060834
description,description_1_noun_2,2,noun,2.72243668973478e-05,0.06574095331043549
desert,desert_2_noun_2,4,noun,2.2686972414456502e-05,0.08730972519239778
despair,despair_1_verb_1,2,verb,2.540940910419128e-05,0.07147441621779124
determination,determination_1_noun_5,5,noun,1.270470455209564e-05,0.1279999639502912
determine,determine_1_verb_4,4,verb,2.6316888000769546e-05,0.08122511600709771
diet,diet_2_noun_1,4,noun,1.088974675893912e-05,0.17165069546158693
direct,direct_1_verb_3,8,verb,3.8114113656286925e-05,0.0498733668849913
discharge,discharge_1_noun_3,8,noun,1.179722565551738e-05,0.05075944856781135
discharge,discharge_1_noun_4,8,noun,6.3523522760478206e-06,0.04770001573933135
discharge,discharge_1_verb_3,8,verb,1.6334620138408683e-05,0.048132208015434545
discharge,discharge_1_verb_4,8,verb,9.98226786236086e-06,0.12362124063694617
discourse,discourse_1_verb_1,2,verb,7.25983117262608e-06,0.09568862955051048
discrimination,discrimination_1_noun_2,3,noun,1.451966234525216e-05,0.07579661360977905
disgrace,disgrace_1_noun_1,2,noun,4.0836550346021705e-05,0.05644387008732451
disgrace,disgrace_1_verb_1,2,verb,8.167310069204341e-06,0.03399588877777778
disposition,disposition_1_noun_1,4,noun,8.802545296809123e-05,0.04588225710542336
disposition,disposition_1_noun_2,4,noun,1.179722565551738e-05,0.08616336358524412
disposition,disposition_1_noun_3,4,noun,5.444873379469561e-06,0.09542536980141116
dissolve,dissolve_1_verb_2,3,verb,1.5427141241830423e-05,0.19000103462878762
distinguish,distinguish_1_verb_3,3,verb,4.900386041522605e-05,0.05789467154218422
distress,distress_1_noun_1,3,noun,7.985814289888689e-05,0.08230298815049658
divine,divine_1_adjective_1,6,adjective,0.0001470115812456,0.059988180551042894
divine,divine_1_noun_1,6,noun,3.62991558631304e-06,0.09850167334162484
divine,divine_2_verb_1,6,verb,3.62991558631304e-06,0.12522523248561518
do,do_1_verb_3,13,verb,1.0984398662271742e-05,0.12142305131327524
domestic,domestic_1_noun_1,4,noun,8.167310069204341e-06,0.08197816903152472
dread,dread_1_adjective_1,7,adjective,2.8131845793926066e-05,0.10809678580019227
dread,dread_1_verb_2,7,verb,3.62991558631304e-06,0.0629975705139459
dreadful,dreadful_1_adjective_1,2,adjective,8.621049517493471e-05,0.07921764234357602
dreadful,dreadful_1_adjective_2,2,adjective,1.5427141241830423e-05,0.09888710603523128
drift,drift_1_noun_6,8,noun,1.81495779315652e-06,0.182656801697937
drive,drive_1_noun_6,10,noun,2.7224366897347803e-06,0.08866231263355247
due,due_1_adjective_2,6,adjective,7.713570620915211e-05,0.05167306310829068
due,due_1_noun_1,6,noun,2.177949351787824e-05,0.04025172563039742
dumb,dumb_1_adjective_4,6,adjective,5.444873379469561e-06,0.10902383866418379
dwell,dwell_1_noun_1,3,noun,1.451966234525216e-05,0.12054100542455225
dwell,dwell_1_verb_1,3,verb,7.169083282968255e-05,0.06499993200144989
dwell,dwell_1_verb_2,3,verb,2.177949351787824e-05,0.06929390436227291
earnest,earnest_1_adjective_1,2,adjective,2.72243668973478e-05,0.10335426822992377
earnest,earnest_2_noun_1,2,noun,2.7224366897347803e-06,0.0522240921634775
effect,effect_1_verb_1,4,verb,4.4466465932334745e-05,0.06775899408653073
elevation,elevation_1_noun_1,3,noun,1.6334620138408683e-05,0.06600637140085312
embrace,embrace_1_verb_1,5,verb,7.350579062283907e-05,0.1681553506791949
embrace,embrace_1_verb_3,5,verb,1.9057056828143463e-05,0.05406059148424301
eminent,eminent_1_adjective_1,2,adjective,2.540940910419128e-05,0.04737330619021826
eminent,eminent_1_adjective_2,2,adjective,2.4501930207613026e-05,0.05464888505327659
employment,employment_1_noun_2,2,noun,2.4501930207613026e-05,0.07120535739673291
engage,engage_1_verb_5,6,verb,3.4484198069973885e-05,0.15184778738676066
engagement,engagement_1_noun_2,4,noun,1.9057056828143463e-05,0.051223211868478835
enjoyment,enjoyment_1_noun_1,2,noun,1.6334620138408683e-05,0.06357543779305289
enjoyment,enjoyment_1_noun_2,2,noun,3.4484198069973885e-05,0.04658108840378903
entertain,entertain_1_verb_2,2,verb,4.5373944828913005e-05,0.03980245904851738
entire,entire_1_adjective_2,2,adjective,1.9057056828143463e-05,0.06596095562394748
establishment,establishment_1_noun_1,4,noun,4.3558987035756485e-05,0.08556947445740201
establishment,establishment_1_noun_4,4,noun,1.088974675893912e-05,0.1229807831074716
esteem,esteem_1_noun_1,3,noun,7.532074841599559e-05,0.10057026220911408
esteem,esteem_1_verb_1,3,verb,1.179722565551738e-05,0.07822000310698826
eternal,eternal_1_adjective_3,3,adjective,1.9057056828143463e-05,0.04998951892121189
evidently,evidently_1_adverb_1,2,adverb,3.8114113656286925e-05,0.07324849784082521
examination,examination_1_noun_3,3,noun,3.8114113656286925e-05,0.04314855671185666
except,except_1_verb_1,3,verb,2.540940910419128e-05,0.05655458188796065
excess,excess_1_noun_3,5,noun,3.62991558631304e-06,0.12539609638738095
excite,excite_1_verb_2,3,verb,6.806091724336951e-05,0.060278829385626315
exclusive,exclusive_1_adjective_4,5,adjective,5.444873379469561e-06,0.08244690804254069
execution,execution_1_noun_1,2,noun,8.348805848519993e-05,0.1256167259556421
exercise,exercise_1_noun_3,6,noun,8.348805848519993e-05,0.07502097307913586
exercise,exercise_1_verb_1,6,verb,8.893293186466949e-05,0.04184742766741712
exhibit,exhibit_1_verb_2,3,verb,6.261604386389995e-05,0.061798152312098634
exhibition,exhibition_1_noun_2,4,noun,1.270470455209564e-05,0.04610526192551859
expedition,expedition_1_noun_2,2,noun,3.62991558631304e-06,0.09228731536986337
express,express_3_adjective_1,9,adjective,4.1744029242599965e-05,0.09703921314068845
extension,extension_1_noun_6,7,noun,1.179722565551738e-05,0.08192147083285113
extensive,extensive_1_adjective_2,2,adjective,5.626369158785213e-05,0.10637437202898135
extent,extent_1_noun_1,2,noun,7.622822731257385e-05,0.071115638219184
extraordinary,extraordinary_1_adjective_2,3,adjective,8.167310069204341e-06,0.15538855732885107
extreme,extreme_1_adjective_2,4,adjective,3.62991558631304e-06,0.10245003293526632
faculty,faculty_1_noun_1,3,noun,4.0836550346021705e-05,0.07159764301286839
faculty,faculty_1_noun_3,3,noun,1.270470455209564e-05,0.06856252114072962
faint,faint_1_adjective_2,4,adjective,2.6316888000769546e-05,0.05023381046851431
fair,fair_1_adjective_5,13,adjective,0.0002686137533871,0.053943566068956283
fairly,fairly_1_adverb_1,2,adverb,3.9929071449443445e-05,0.0536998890039995
faithful,faithful_1_adjective_2,3,adjective,6.3523522760478206e-06,0.07143956861165776
fall,fall_1_noun_6,11,noun,3.0854282483660845e-05,0.06182532963945269
fancy,fancy_1_noun_1,9,noun,3.902159255286519e-05,0.04989896851917946
fancy,fancy_1_noun_2,9,noun,4.5373944828913005e-05,0.032193682914840954
fancy,fancy_1_noun_3,9,noun,1.81495779315652e-06,0.09680186756713846
fancy,fancy_1_verb_1,9,verb,1.6334620138408683e-05,0.09847090032661798
fancy,fancy_1_verb_2,9,verb,1.270470455209564e-05,0.10127507631720606
fare,fare_1_verb_2,4,verb,1.270470455209564e-05,0.10837248750023885
farewell,farewell_1_noun_1,3,noun,6.170856496732169e-05,0.0654510994032063
farewell,farewell_1_verb_1,3,verb,3.62991558631304e-06,0.11549911237970552
fatigue,fatigue_1_verb_1,6,verb,7.25983117262608e-06,0.09482481585144234
fatigue,fatigue_1_verb_2,6,verb,3.62991558631304e-06,0.05927576109493903
fault,fault_1_noun_1,5,noun,3.4484198069973885e-05,0.07354335237023028
fearful,fearful_1_adjective_2,2,adjective,1.7242099034986943e-05,0.10710672529778167
feeling,feeling_1_noun_3,5,noun,2.9946803587082585e-05,0.0625789080610484
feeling,feeling_1_noun_4,5,noun,6.0801086070743424e-05,0.07065291111103422
fellow,fellow_1_noun_2,4,noun,2.359445131103476e-05,0.12279341309017412
few,few_1_noun_1,3,noun,2.2686972414456502e-05,0.04404249407534863
fidelity,fidelity_1_noun_1,2,noun,1.7242099034986943e-05,0.06446368551962406
fine,fine_1_adjective_3,10,adjective,4.537394482891301e-06,0.092154036564644
fitness,fitness_1_noun_2,2,noun,1.270470455209564e-05,0.08405125807888587
fix,fix_1_verb_5,13,verb,3.8114113656286925e-05,0.05770314547193456
flame,flame_1_noun_2,4,noun,6.896839613994777e-05,0.13343579174760498
flash,flash_2_noun_1,13,noun,1.81495779315652e-06,0.26853056428320254
focus,focus_1_noun_3,5,noun,4.537394482891301e-06,0.16247705610780214
fond,fond_1_adjective_2,2,adjective,4.900386041522605e-05,0.049070839078188565
for,for_1_conjunction_1,10,conjunction,0.0005560856726012,0.05190078890087988
former,former_1_adjective_2,4,adjective,0.0001515489757285,0.05025754073918298
fortune,fortune_1_noun_1,2,noun,0.0001306769611072,0.06970749935606016
found,found_2_verb_2,5,verb,0.0001034525942099,0.09001210413053563
founder,founder_3_verb_1,6,verb,1.81495779315652e-06,0.06729477306114351
freely,freely_1_adverb_2,2,adverb,6.3523522760478206e-06,0.09537242548874666
freight,freight_1_noun_3,5,noun,1.81495779315652e-06,0.14459128697460452
friend,friend_1_noun_2,4,noun,1.36121834486739e-05,0.10117667581068955
furnish,furnish_1_verb_2,2,verb,0.0001179722565551,0.020657702807549094
gay,gay_1_adjective_2,4,adjective,4.7188902622069525e-05,0.0521202893940959
general,general_1_adjective_2,5,adjective,0.000180588300419,0.043631666790168284
general,general_1_noun_1,5,noun,0.0003357671917339,0.13405370044190293
gentle,gentle_1_adjective_3,5,adjective,3.6299155863130405e-05,0.0642542990612097
gentleman,gentleman_1_noun_2,2,noun,0.000180588300419,0.06402346971032041
glance,glance_1_noun_2,6,noun,1.36121834486739e-05,0.04609965911552652
glance,glance_1_noun_3,6,noun,2.7224366897347803e-06,0.07963707723573517
gloom,gloom_1_noun_2,4,noun,3.1761761380239105e-05,0.05762950493911445
glorious,glorious_1_adjective_1,2,adjective,0.0001088974675893,0.07689539826226457
glory,glory_1_noun_3,5,noun,5.626369158785213e-05,0.08005886430935964
glory,glory_1_noun_4,5,noun,9.34703263475608e-05,0.06114572643486185
goodness,goodness_1_noun_1,3,noun,6.533848055363473e-05,0.07155592910266055
gospel,gospel_1_noun_1,3,noun,2.177949351787824e-05,0.09278677215176671
government,government_1_noun_2,2,noun,1.7242099034986943e-05,0.05850625476103793
governor,governor_1_noun_2,3,noun,3.4484198069973885e-05,0.11480459158605076
grace,grace_1_noun_3,8,noun,6.261604386389995e-05,0.0791834722434064
grain,grain_1_noun_3,8,noun,1.81495779315652e-06,0.19788319786649108
grant,grant_1_verb_2,4,verb,1.36121834486739e-05,0.06004509060007164
grave,grave_2_adjective_2,6,adjective,1.5427141241830423e-05,0.08444099058427607
gravity,gravity_1_noun_3,3,noun,5.444873379469561e-06,0.07771543143519354
gulf,gulf_1_noun_2,3,noun,2.7224366897347803e-06,0.0929735773927174
habit,habit_1_noun_2,4,noun,4.991133931180431e-05,0.0532177306589529
hack,hack_2_noun_2,11,noun,3.62991558631304e-06,0.20114737198036878
hail,hail_1_verb_1,8,verb,2.0872014621299982e-05,0.15091121246736303
hail,hail_2_verb_1,8,verb,1.996453572472172e-05,0.0815279380397177
harmony,harmony_1_noun_2,2,noun,2.7224366897347803e-06,0.08755654852483144
haste,haste_1_noun_1,2,noun,5.807864938100864e-05,0.05799650272812596
heart,heart_1_noun_4,5,noun,9.98226786236086e-06,0.03888132394090061
heaven,heaven_1_noun_1,3,noun,0.0007241681594694,0.10886879074632441
heavenly,heavenly_1_adjective_1,3,adjective,4.5373944828913005e-05,0.07056606500317723
hen,hen_1_noun_2,2,noun,4.537394482891301e-06,0.2183013773810792
hence,hence_1_adverb_3,3,adverb,0.0001134348620722,0.06298031064465791
her,her_1_possessive determiner_2,4,possessive determiner,1.088974675893912e-05,0.07981495694096766
host,host_2_noun_2,11,noun,2.0872014621299982e-05,0.12927760995728163
host,host_2_noun_4,11,noun,9.0747889657826e-06,0.09417393272431515
humble,humble_1_adjective_1,4,adjective,8.076562179546515e-05,0.04950594612203159
humble,humble_1_adjective_2,4,adjective,9.98226786236086e-06,0.07853474029329569
humble,humble_1_verb_1,4,verb,2.177949351787824e-05,0.08780432514231695
ignorant,ignorant_1_adjective_1,3,adjective,3.4484198069973885e-05,0.049619573396525424
ill,ill_1_adverb_2,5,adverb,1.451966234525216e-05,0.12831363093508136
imitation,imitation_1_noun_1,2,noun,3.3576719173395625e-05,0.07487654208117482
immediate,immediate_1_adjective_3,3,adjective,2.4501930207613026e-05,0.08913722021072061
immortal,immortal_1_adjective_1,4,adjective,4.5373944828913005e-05,0.05463838046633568
impatient,impatient_1_adjective_2,2,adjective,9.98226786236086e-06,0.07995825205490355
imperfect,imperfect_1_adjective_1,4,adjective,1.5427141241830423e-05,0.0775013832371582
imperfect,imperfect_1_adjective_4,4,adjective,4.537394482891301e-06,0.0844861036533414
imperial,imperial_1_adjective_3,4,adjective,1.81495779315652e-06,0.100421286150286
import,import_1_noun_2,4,noun,1.8149577931565203e-05,0.0537377056867867
import,import_1_verb_2,4,verb,6.3523522760478206e-06,0.13265095451602055
