sem_dens,demand,s_perph,s_num,conc,val,w_freq,c_div
145,142,46,22,374,368,240,304
256,114,59,66,340,325,226,59
390,402,182,397,380,193,93,3
242,323,72,316,323,412,275,228
173,168,177,41,260,356,291,34
114,202,208,269,402,333,306,327
281,81,101,29,328,65,228,167
175,71,405,182,347,408,374,384
198,410,356,18,309,234,41,117
249,356,213,253,248,261,23,256
265,307,288,107,364,293,337,381
398,292,115,46,341,350,344,144
181,269,190,102,122,381,86,303
272,340,241,72,259,355,271,91
262,354,305,289,165,110,289,409
44,343,358,59,106,132,300,323
131,242,180,387,225,160,355,31
32,374,41,4,200,309,197,80
120,100,316,163,33,171,115,410
336,151,266,236,208,133,168,134
102,86,54,121,202,224,202,146
335,378,83,286,227,95,66,376
207,66,226,93,63,183,109,60
291,167,410,105,356,384,358,137
321,36,136,42,27,310,371,102
253,164,337,190,358,260,163,182
304,252,22,115,401,199,288,232
366,305,10,364,326,211,276,104
70,397,121,61,104,181,340,379
50,259,178,166,256,212,101,7
399,253,105,68,105,273,252,216
299,184,361,69,15,9,397,136
352,132,364,140,59,370,334,221
351,260,202,291,330,143,15,298
341,389,205,354,32,237,42,252
287,251,33,79,253,409,18,262
329,248,133,87,140,38,6,37
182,105,31,350,389,79,85,339
246,118,233,133,391,57,388,295
381,205,79,344,138,388,343,73
78,25,274,343,376,264,59,165
82,27,395,337,184,158,146,286
166,201,397,125,163,170,10,188
404,104,110,335,242,378,65,69
155,256,384,334,378,219,76,301
330,35,106,108,373,69,207,292
323,47,352,120,388,367,247,239
11,149,248,52,228,202,46,306
61,412,68,113,36,113,17,373
240,219,244,265,201,413,27,284
75,200,157,212,324,298,52,29
24,380,335,207,363,233,184,8
154,121,271,26,35,324,125,30
354,395,18,200,269,109,107,317
25,54,111,15,273,134,266,114
160,159,251,31,397,15,108,307
42,369,215,33,125,121,200,227
372,7,66,388,45,18,328,57
227,130,400,37,101,147,378,35
208,347,375,193,164,279,97,345
119,326,350,12,245,68,29,56
327,103,97,13,149,300,254,79
297,390,163,254,204,229,72,308
331,278,345,232,166,19,165,325
324,351,270,223,9,67,180,111
250,221,85,213,107,111,258,369
339,228,47,131,220,54,255,180
257,272,412,246,243,250,170,62
8,160,29,305,108,122,110,52
26,62,362,204,121,270,316,21
219,330,166,205,213,115,256,12
118,403,171,116,218,220,177,350
408,319,207,117,343,337,282,160
217,52,240,244,103,135,311,269
165,152,125,325,313,247,140,116
36,198,319,128,320,205,322,294
322,338,343,322,337,245,246,206
309,138,51,321,372,33,190,195
136,341,408,209,92,259,408,383
402,13,286,217,336,153,219,9
178,109,275,240,151,215,379,291
161,399,109,304,129,177,71,71
293,136,11,241,212,194,106,329
188,75,380,323,318,206,186,141
200,392,228,202,119,97,121,89
132,172,26,258,403,248,401,357
58,263,198,139,174,284,102,150
271,117,388,192,142,149,380,349
12,87,174,185,289,36,402,26
192,46,13,179,294,35,33,74
52,92,260,178,196,322,361,283
355,166,334,177,115,396,244,251
210,10,340,262,70,364,57,344
201,321,295,114,198,209,87,386
392,342,293,266,65,326,236,78
406,324,252,257,286,74,338,203
269,357,123,188,387,12,124,152
92,209,378,271,46,39,22,377
316,206,27,191,52,369,68,225
396,362,57,281,64,313,122,404
386,371,291,248,10,401,368,66
141,125,347,194,199,125,91,96
380,328,4,288,167,34,143,40
235,173,307,156,168,127,156,124
347,180,93,197,41,80,179,258
65,157,254,153,83,72,356,121
6,49,9,198,275,176,139,336
348,241,259,150,94,91,172,108
285,276,218,148,353,361,352,13
97,344,194,297,93,188,92,278
108,346,273,184,8,6,16,247
63,18,236,142,307,3,166,6
103,106,69,143,292,41,26,140
64,404,212,208,127,123,395,158
286,217,257,50,404,360,130,360
117,65,120,85,398,201,313,233
167,156,325,83,244,37,113,90
76,22,15,82,62,99,241,208
320,94,28,40,233,389,148,287
374,299,338,402,43,283,269,161
312,113,371,81,21,392,283,396
414,290,267,49,267,124,209,279
382,11,60,78,287,285,412,338
30,244,91,395,281,345,142,390
394,233,285,355,301,128,61,131
369,28,321,75,130,146,4,302
317,296,393,327,369,93,381,319
263,348,214,74,206,53,157,244
135,64,312,358,85,385,88,395
13,245,315,360,188,13,410,112
143,223,103,24,176,334,58,318
106,140,300,361,335,226,104,207
277,250,159,36,338,101,14,54
318,112,379,390,392,214,153,174
23,264,43,28,332,52,353,155
401,175,253,65,47,305,404,67
28,243,326,30,180,117,154,354
301,327,303,352,216,258,217,375
264,409,130,58,288,203,182,400
99,110,289,351,349,164,261,235
138,211,126,380,16,317,174,388
130,153,45,111,132,139,63,205
209,391,94,412,42,394,367,204
326,37,38,110,192,162,312,148
367,277,96,106,146,174,325,253
140,234,306,410,31,144,162,305
62,187,124,331,170,316,211,36
77,265,34,101,302,173,32,335
21,360,78,336,263,119,69,103
302,199,186,97,348,2,301,371
237,70,222,63,252,232,79,42
244,119,363,407,238,198,293,332
338,169,370,340,414,289,9,128
83,398,187,43,22,51,223,168
55,60,152,405,236,163,126,285
100,115,203,10,38,340,212,120
307,41,336,368,361,252,31,88
16,262,156,57,215,168,390,413
375,97,169,252,304,8,119,129
232,165,42,378,49,81,73,231
172,288,313,382,400,379,28,41
191,388,247,386,150,175,7,374
174,358,37,385,100,343,114,184
113,126,170,375,2,89,192,211
342,266,231,389,3,383,94,272
73,212,200,256,56,108,354,123
216,411,269,226,231,85,253,202
74,408,219,249,109,17,84,94
283,401,229,391,4,78,193,372
18,236,12,392,239,102,133,217
129,393,342,245,255,207,96,179
98,213,148,401,209,256,128,238
139,232,87,403,86,297,160,164
150,216,310,243,51,29,135,342
49,218,86,242,195,191,183,55
218,230,276,404,6,70,54,86
279,238,261,406,412,87,298,177
124,227,193,237,223,187,305,98
357,311,127,408,13,377,214,267
353,247,61,235,82,90,242,143
373,313,58,234,162,150,213,343
80,315,188,230,197,341,403,401
104,316,107,399,44,291,347,25
37,304,176,273,354,397,319,170
137,317,290,374,390,4,20,183
370,318,147,259,160,398,116,101
199,294,184,299,80,59,161,85
10,329,122,300,293,331,248,314
333,332,246,301,371,327,43,97
346,287,413,303,112,277,187,389
245,281,245,347,282,352,150,297
7,333,183,306,71,375,167,347
33,337,369,311,211,294,318,264
67,274,211,312,77,71,394,145
128,273,113,346,183,43,198,75
413,345,281,313,306,20,1,387
260,258,1,314,366,10,3,274
185,361,63,339,155,346,112,320
171,312,116,338,11,269,19,185
288,373,339,317,268,395,191,236
230,376,151,324,355,178,405,181
267,249,237,328,87,253,360,138
407,382,280,326,396,274,280,280
51,383,385,353,385,278,117,105
156,384,39,295,116,306,24,133
203,239,391,292,179,263,287,149
255,1,299,275,393,329,49,240
239,207,317,261,312,223,383,191
391,414,53,373,55,63,351,220
144,23,292,371,319,154,350,399
234,178,172,370,305,116,235,408
153,171,311,267,276,189,50,242
292,163,373,367,50,200,12,115
403,161,73,366,159,148,134,61
220,32,17,276,342,280,74,229
412,40,164,290,156,213,178,77
334,146,296,277,410,48,259,255
147,144,131,280,79,49,120,175
195,43,320,363,405,107,176,43
204,141,284,282,351,26,5,51
5,21,64,283,234,338,48,130
85,48,383,284,297,276,230,333
146,133,230,287,117,218,81,118
66,57,140,228,99,330,264,326
133,59,242,1,272,387,89,50
84,63,21,169,235,24,268,119
251,68,92,73,136,347,321,147
226,82,411,152,194,44,281,234
344,83,304,71,75,47,82,58
127,89,168,157,407,296,392,260
19,90,142,158,221,217,257,366
159,91,19,67,143,299,196,385
112,95,298,160,110,320,407,361
81,134,88,161,230,315,185,159
110,182,401,162,224,7,329,92
151,42,7,54,285,60,297,391
20,96,377,167,334,335,363,190
40,191,5,168,254,235,398,135
365,20,407,122,20,365,307,230
363,190,234,47,81,172,208,282
89,193,117,172,186,28,224,352
27,15,65,45,73,386,335,382
385,6,210,151,357,31,103,358
211,195,367,76,26,84,218,224
125,3,297,174,310,114,274,178
54,2,346,77,89,301,270,14
93,204,220,124,258,98,260,271
231,320,139,126,53,94,273,402
278,301,118,118,190,27,382,356
364,314,283,104,78,105,55,154
14,179,282,130,18,240,339,209
225,291,149,132,95,281,251,331
205,381,20,103,181,308,406,44
379,284,162,96,161,104,11,397
221,128,396,94,48,86,277,106
116,176,353,92,152,295,95,362
